"Hugo_Symbol","LUAD","COAD","pval","or","ci.up","ci.low","adjPval"
"RELCH",8,19,0.00480066501676674,0.302271801066927,0.731155762834843,0.113395066182565,0.0356407348326496
"STON1",8,19,0.00480066501676674,0.302271801066927,0.731155762834843,0.113395066182565,0.0356407348326496
"TBC1D4",8,19,0.00480066501676674,0.302271801066927,0.731155762834843,0.113395066182565,0.0356407348326496
"TOP3A",8,19,0.00480066501676674,0.302271801066927,0.731155762834843,0.113395066182565,0.0356407348326496
"TRIM24",8,19,0.00480066501676674,0.302271801066927,0.731155762834843,0.113395066182565,0.0356407348326496
"ZBTB33",8,19,0.00480066501676674,0.302271801066927,0.731155762834843,0.113395066182565,0.0356407348326496
"ZNF416",8,19,0.00480066501676674,0.302271801066927,0.731155762834843,0.113395066182565,0.0356407348326496
"NLRP1",14,26,0.00497145269490607,0.384065398707606,0.773412481423719,0.183096733353683,0.0363686580347577
"MDGA1",10,21,0.00509525205773212,0.341375301493223,0.766446417318267,0.14203286198041,0.0363686580347577
"MSH2",10,21,0.00509525205773212,0.341375301493223,0.766446417318267,0.14203286198041,0.0363686580347577
"PITPNM3",10,21,0.00509525205773212,0.341375301493223,0.766446417318267,0.14203286198041,0.0363686580347577
"PLEKHM1",10,21,0.00509525205773212,0.341375301493223,0.766446417318267,0.14203286198041,0.0363686580347577
"GRIA2",19,31,0.00512724302759434,0.435634635728979,0.808123276512047,0.229218310625921,0.0363686580347577
"PLCG2",19,31,0.00512724302759434,0.435634635728979,0.808123276512047,0.229218310625921,0.0363686580347577
"PTPN13",19,31,0.00512724302759434,0.435634635728979,0.808123276512047,0.229218310625921,0.0363686580347577
"TTK",19,31,0.00512724302759434,0.435634635728979,0.808123276512047,0.229218310625921,0.0363686580347577
"NTNG1",35,10,0.00515050098158311,2.67846879943496,6.13255707215712,1.28095832760044,0.0363686580347577
"XYLT1",35,10,0.00515050098158311,2.67846879943496,6.13255707215712,1.28095832760044,0.0363686580347577
"DLG2",22,34,0.00533520447787637,0.458940745170396,0.820933044263819,0.251824127002983,0.0363686580347577
"ACIN1",12,23,0.00533690078950313,0.373508416726643,0.792110185511674,0.167438057430722,0.0363686580347577
"ATP2A1",12,23,0.00533690078950313,0.373508416726643,0.792110185511674,0.167438057430722,0.0363686580347577
"PLXNC1",12,23,0.00533690078950313,0.373508416726643,0.792110185511674,0.167438057430722,0.0363686580347577
"PRTG",12,23,0.00533690078950313,0.373508416726643,0.792110185511674,0.167438057430722,0.0363686580347577
"PTPRG",12,23,0.00533690078950313,0.373508416726643,0.792110185511674,0.167438057430722,0.0363686580347577
"RFC1",12,23,0.00533690078950313,0.373508416726643,0.792110185511674,0.167438057430722,0.0363686580347577
"RXFP3",12,23,0.00533690078950313,0.373508416726643,0.792110185511674,0.167438057430722,0.0363686580347577
"TNIK",12,23,0.00533690078950313,0.373508416726643,0.792110185511674,0.167438057430722,0.0363686580347577
"ZNF862",12,23,0.00533690078950313,0.373508416726643,0.792110185511674,0.167438057430722,0.0363686580347577
"KMT2A",32,44,0.00552365324807336,0.512148890893722,0.84195443846692,0.308622155714222,0.0363686580347577
"ACAP1",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"AFAP1",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"ATL1",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"CCNT1",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"CDYL2",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"COG1",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"COMP",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"CPT1B",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"CRACDL",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"DARS2",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"DLL1",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"EFHC1",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"FADS2",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"FETUB",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"FKBP10",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"FOXRED2",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"FUBP3",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"GRIPAP1",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"HECA",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"IARS1",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"IL1RL2",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"IQCH",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"KRT39",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"LMCD1",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"MCOLN1",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"MTMR3",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"NCBP1",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"PHF23",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"PPP4R1",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"PPP5C",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"PRKCD",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"RASEF",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"SEC14L1",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"SH3RF3",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"SIDT1",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"SLC44A4",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"SMARCB1",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"TFAP2C",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"TMPRSS9",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"TTC23L",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"TYW1",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"UNK",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"USP6NL",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"VLDLR",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"ZNF112",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"ZNF510",4,13,0.00552463997831167,0.222518068833255,0.726498737727292,0.0525235017125144,0.0363686580347577
"IRS1",17,29,0.00554470225320375,0.417244227889021,0.796704814397068,0.212189121374998,0.0363686580347577
"NUP98",17,29,0.00554470225320375,0.417244227889021,0.796704814397068,0.212189121374998,0.0363686580347577
"PCDHA13",17,29,0.00554470225320375,0.417244227889021,0.796704814397068,0.212189121374998,0.0363686580347577
"USP28",17,29,0.00554470225320375,0.417244227889021,0.796704814397068,0.212189121374998,0.0363686580347577
"GRIN2B",56,21,0.00565332787402895,2.06531854324015,3.64944161216141,1.20910907092777,0.0363686580347577
"SORCS3",56,21,0.00565332787402895,2.06531854324015,3.64944161216141,1.20910907092777,0.0363686580347577
"ACR",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"AK3",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"BAG4",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"BBOF1",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"BCCIP",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"CBR3",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"CDK2",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"CEACAM16",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"CHMP1A",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"CLPP",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"CROCC2",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"CTBS",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"DDX51",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"DIRAS1",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"DNASE1L2",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"DOK3",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"DPCD",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"EML6",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"ETF1",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"ETFA",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"EXOSC5",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"FAM186A",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"GABPB2",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"GCNT3",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"GET1-SH3BGR",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"GLTPD2",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"GNAI2",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"GNRH1",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"GPR157",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"GPR42",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"HEXB",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"HMGXB3",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"HMOX2",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"HNMT",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"HOMER3",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"HSCB",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"IFIT3",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"IRF1",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"IRF3",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"KRT18",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"METRNL",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"METTL8",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"MIA",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"MNT",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"MTFR1",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"MTRF1L",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"NDUFB3",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"NPVF",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"OTOG",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"PAQR4",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"PDCD6",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"PDE12",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"PDHB",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"PDZD11",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"PEX11G",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"PGAM1",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"PHF10",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"PHF11",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"PPP1R2",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"PRTN3",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"PSMA3",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"PSRC1",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"RAB3D",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"RAC1",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"RARRES1",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"RBFA",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"REEP5",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"RELT",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"RND1",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"RNF126",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"RNF146",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"RRS1",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"SERINC4",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"SESN1",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"SETD1B",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"SGPP2",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"SH2B3",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"SH3GL1",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"SHISA5",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"SLC1A4",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"SLC1A5",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"SNX21",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"SPACA7",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"SPACA9",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"SPAG11A",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"SRSF12",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"SSR1",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"TAS2R8",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"TIA1",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"TMEM147",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"TMEM192",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"TMEM35A",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"TNFRSF1A",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"TPM1",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"UBE2L3",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"UFSP1",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"VSX2",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"WDR87",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"ZDHHC3",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"ZNF696",0,6,0.0057683168974203,0,0.623183579534805,0,0.0363686580347577
"ADGRF3",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"ALG5",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"ALG6",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"ANKLE1",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"ARL11",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"ARL8B",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"AWAT2",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"B4GALT1",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"C17orf75",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"C1RL",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"CACNG1",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"CD63",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"CDK19",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"CDRT15",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"CENPN",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"CGAS",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"CPNE9",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"CXorf58",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"CYP2C8",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"CYREN",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"DGAT1",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"DHH",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"DNAJB13",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"DRC3",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"DYNC2I2",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"ETV4",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"FAHD2A",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"FBXO32",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"FOXN1",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"FRRS1L",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"GALNS",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"GNE",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"GPR182",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"GPR3",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"HESX1",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"HGS",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"HSD17B14",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"IK",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"IRF5",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"KCTD9",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"KDELR1",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"KLC3",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"KLHDC8B",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"LRFN4",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"LRRC8E",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"LTBR",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"MEGF9",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"MLNR",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"MPP5",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"MRI1",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"MVD",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"NAB1",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"NACC1",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"NANOS2",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"NECAB3",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"NELFA",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"NIPA2",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"NOXRED1",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"NR2F2",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"NUP54",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"NXN",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"NYX",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"PLEKHN1",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"POLE2",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"PPP1R16A",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"PRIM2",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"PRKAG1",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"PTPMT1",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"PXN",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"RANBP9",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"REC8",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"RMND1",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"SELENOO",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"SLC22A15",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"SLC2A8",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"SLC66A1",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"SLU7",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"SNTB2",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"SPATS2",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"STAC2",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"STK25",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"TAS2R10",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"TCIRG1",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"TMBIM4",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"TMOD4",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"TRABD",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"TSFM",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"UBXN6",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"UTP3",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"VASP",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"ZBTB48",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"ZDHHC17",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"ZNF839",1,8,0.0057709629457144,0.091019749991009,0.682922441792532,0.00204899067197641,0.0363686580347577
"GDNF",13,1,0.00579684396956936,9.77585621311739,416.108098711766,1.45810921262684,0.0363686580347577
"IGKV1-16",13,1,0.00579684396956936,9.77585621311739,416.108098711766,1.45810921262684,0.0363686580347577
"INSL5",13,1,0.00579684396956936,9.77585621311739,416.108098711766,1.45810921262684,0.0363686580347577
"LRRC6",13,1,0.00579684396956936,9.77585621311739,416.108098711766,1.45810921262684,0.0363686580347577
"MTNR1A",13,1,0.00579684396956936,9.77585621311739,416.108098711766,1.45810921262684,0.0363686580347577
"OR3A2",13,1,0.00579684396956936,9.77585621311739,416.108098711766,1.45810921262684,0.0363686580347577
"PRSS38",13,1,0.00579684396956936,9.77585621311739,416.108098711766,1.45810921262684,0.0363686580347577
"VWC2",13,1,0.00579684396956936,9.77585621311739,416.108098711766,1.45810921262684,0.0363686580347577
"ACADSB",2,10,0.00583262664856316,0.145202009865566,0.686095921474341,0.0153784010073364,0.0363686580347577
"AKAP8",2,10,0.00583262664856316,0.145202009865566,0.686095921474341,0.0153784010073364,0.0363686580347577
